,Year,Team,Name,Salary,Prev_Salary
11253,2018,LOTTE,정태승,2700,2700
11668,2016,LOTTE,조준영,2700,
11737,2019,LOTTE,조현수,2700,
11736,2020,LOTTE,조현수,2700,2700
11742,2015,LOTTE,조현우,2700,
11988,2015,LOTTE,차재용,2700,
11984,2019,LOTTE,차재용,2700,2800
11995,2020,LOTTE,차혜성,2700,
12226,2017,LOTTE,최민국,2700,
12370,2016,LOTTE,최승훈,2700,
12369,2018,LOTTE,최승훈,2700,
12592,2021,LOTTE,최종은,2700,
12641,2020,LOTTE,최준용,2700,
12722,2018,LOTTE,최하늘,2700,
12721,2019,LOTTE,최하늘,2700,2700
12720,2020,LOTTE,최하늘,2700,2700
12824,2020,LOTTE,추재현,2700,
12935,2018,LOTTE,한동희,2700,
12997,2016,LOTTE,한승혁,2700,
12996,2020,LOTTE,한승혁,2700,
13047,2020,LOTTE,한지운,2700,
13179,2016,LOTTE,허일,2700,
13178,2018,LOTTE,허일,2700,
13293,2020,LOTTE,홍민기,2700,
13421,2017,LOTTE,홍지훈,2700,
13420,2018,LOTTE,홍지훈,2700,2700
13511,2020,LOTTE,황성빈,2700,
13593,2013,LOTTE,황진수,2700,2400
31,2015,NC,강구성,2700,2400
30,2016,NC,강구성,2700,2700
29,2017,NC,강구성,2700,2700
28,2018,NC,강구성,2700,2700
94,2015,NC,강민국,2700,2400
93,2016,NC,강민국,2700,2700
92,2018,NC,강민국,2700,
141,2017,NC,강병무,2700,
260,2015,NC,강장산,2700,2400
297,2017,NC,강진성,2700,
309,2020,NC,강태경,2700,
522,2018,NC,공수빈,2700,
621,2015,NC,구창모,2700,
620,2016,NC,구창모,2700,2700
622,2018,NC,구황,2700,
669,2017,NC,권법수,2700,
668,2020,NC,권법수,2700,
921,2018,NC,김경년,2700,
1093,2020,NC,김기환,2700,
1244,2018,NC,김도환,2700,
1536,2017,NC,김민수,2700,
1535,2018,NC,김민수,2700,2700
1584,2016,NC,김민욱,2700,
1672,2020,NC,김범준,2700,
1676,2018,NC,김병재,2700,
1921,2015,NC,김성욱,2700,2500
2127,2018,NC,김시훈,2700,
2157,2018,NC,김영규,2700,
2156,2019,NC,김영규,2700,2700
2192,2017,NC,김영중,2700,
2191,2018,NC,김영중,2700,2700
2190,2020,NC,김영중,2700,
2463,2018,NC,김재균,2700,
2870,2015,NC,김준완,2700,2400
2891,2016,NC,김준현,2700,
2890,2020,NC,김준현,2700,
2938,2015,NC,김지호,2700,
3014,2018,NC,김진형,2700,
3013,2019,NC,김진형,2700,2700
3021,2017,NC,김진호,2700,
3020,2020,NC,김진호,2700,
3036,2016,NC,김찬형,2700,
3035,2017,NC,김찬형,2700,2700
3034,2018,NC,김찬형,2700,2700
3033,2019,NC,김찬형,2700,2700
3074,2018,NC,김철호,2700,
3080,2020,NC,김태경,2700,
3189,2017,NC,김태우,2700,
3205,2015,NC,김태진,2700,
3220,2017,NC,김태현,2700,
3219,2020,NC,김태현,2700,
3303,2015,NC,김학성,2700,2400
3302,2016,NC,김학성,2700,2700
3311,2016,NC,김한별,2700,
3310,2020,NC,김한별,2700,
3426,2018,NC,김형준,2700,
3456,2017,NC,김호민,2700,
3660,2018,NC,노병훈,2700,
3662,2020,NC,노상혁,2700,
3701,2019,NC,노시훈,2700,
3700,2020,NC,노시훈,2700,2700
3730,2020,NC,노학준,2700,
3748,2016,NC,도태훈,2700,
3747,2017,NC,도태훈,2700,2700
3765,2017,NC,류재인,2700,
3764,2018,NC,류재인,2700,2700
3795,2015,NC,류진욱,2700,
3794,2016,NC,류진욱,2700,2700
3793,2020,NC,류진욱,2700,
3838,2015,NC,마낙길,2700,2600
3973,2015,NC,문석종,2700,
3972,2018,NC,문석종,2700,
3971,2020,NC,문석종,2700,
4087,2015,NC,민성기,2700,2400
4198,2015,NC,박광열,2700,
4317,2015,NC,박민석,2700,
4316,2016,NC,박민석,2700,2700
4338,2018,NC,박민주,2700,
4410,2016,NC,박상혁,2700,
4409,2017,NC,박상혁,2700,2700
4506,2015,NC,박세웅,2700,
4505,2016,NC,박세웅,2700,2700
4504,2017,NC,박세웅,2700,2700
4541,2019,NC,박수현,2700,
4595,2020,NC,박시원,2700,
4626,2020,NC,박영빈,2700,
4689,2015,NC,박으뜸,2700,
4688,2018,NC,박으뜸,2700,
4917,2019,NC,박주찬,2700,
4983,2016,NC,박준영,2700,
4981,2020,NC,박준영,2700,
5041,2020,NC,박지한,2700,
5089,2015,NC,박진우,2700,-
5221,2017,NC,박헌욱,2700,
5220,2018,NC,박헌욱,2700,2700
5275,2019,NC,배민서,2700,
5361,2015,NC,배재환,2700,2400
5360,2016,NC,배재환,2700,2700
5747,2019,NC,서호철,2700,
5792,2017,NC,소이현,2700,
5791,2018,NC,소이현,2700,2700
5790,2019,NC,소이현,2700,2700
5789,2020,NC,소이현,2700,2700
5919,2013,NC,손정욱,2700,
5984,2018,NC,송동욱,2700,
5983,2020,NC,송동욱,2700,
5990,2019,NC,송명기,2700,
5989,2020,NC,송명기,2700,2700
6266,2018,NC,신민혁,2700,
6265,2020,NC,신민혁,2700,
6446,2017,NC,신진호,2700,
6688,2020,NC,안인산,2700,
7170,2018,NC,오영수,2700,
7511,2015,NC,유영준,2700,2400
7510,2017,NC,유영준,2700,
7509,2018,NC,유영준,2700,2700
7508,2019,NC,유영준,2700,2700
7632,2015,NC,윤강민,2700,
7631,2018,NC,윤강민,2700,
7630,2019,NC,윤강민,2700,2700
7696,2015,NC,윤대영,2700,2400
7727,2015,NC,윤병호,2700,
7804,2018,NC,윤수강,2700,
7810,2016,NC,윤수호,2700,
7809,2017,NC,윤수호,2700,2700
7928,2015,NC,윤형배,2700,2400
7979,2016,NC,이강혁,2700,
8030,2018,NC,이국필,2700,
8120,2015,NC,이대환,2700,
8139,2018,NC,이도현,2700,
8325,2018,NC,이범준,2700,
8665,2015,NC,이승재,2700,2400
8693,2018,NC,이승헌,2700,
8692,2020,NC,이승헌,2700,
8933,2015,NC,이우석,2700,
9018,2017,NC,이원재,2700,
9017,2018,NC,이원재,2700,2700
9086,2018,NC,이인혁,2700,
9135,2017,NC,이재용,2700,
9134,2018,NC,이재용,2700,2700
9183,2016,NC,이재율,2700,
9392,2020,NC,이종준,2700,
9463,2018,NC,이준평,2700,
9512,2018,NC,이지우,2700,
9518,2016,NC,이지혁,2700,
9575,2015,NC,이창섭,2700,2400
9809,2017,NC,이형범,2700,
9879,2015,NC,이호중,2700,
9878,2018,NC,이호중,2700,
9877,2020,NC,이호중,2700,
9887,2018,NC,이효준,2700,
9889,2015,NC,이훈,2700,
9888,2018,NC,이훈,2700,
9979,2016,NC,임서준,2700,
10053,2015,NC,임정호,2700,
10199,2020,NC,임형원,2700,
10500,2015,NC,장현식,2700,
10499,2016,NC,장현식,2700,2700
10584,2019,NC,전사민,2700,
10755,2020,NC,정구범,2700,
10940,2015,NC,정성민,2700,2400
10990,2016,NC,정수민,2700,
11437,2018,NC,조무성,2700,
11588,2016,NC,조원빈,2700,
11587,2017,NC,조원빈,2700,2700
11586,2018,NC,조원빈,2700,2700
12108,2018,NC,천재환,2700,
12269,2018,NC,최보성,2700,
12286,2016,NC,최상인,2700,
12285,2018,NC,최상인,2700,
12307,2016,NC,최성영,2700,
12335,2019,NC,최승민,2700,
12523,2015,NC,최재원,2700,2500
12528,2019,NC,최재익,2700,
12527,2020,NC,최재익,2700,2700
12529,2016,NC,최재혁,2700,
12588,2019,NC,최정원,2700,
12587,2020,NC,최정원,2700,2700
12866,2019,NC,하준수,2700,
12865,2020,NC,하준수,2700,2700
12893,2020,NC,한건희,2700,
13031,2020,NC,한재환,2700,
13417,2015,NC,홍지운,2700,2400
13416,2018,NC,홍지운,2700,
13549,2015,NC,황윤호,2700,
13548,2016,NC,황윤호,2700,2700
520,2018,SAMSUNG,공민규,2700,
519,2019,SAMSUNG,공민규,2700,2700
524,2017,SAMSUNG,곽경문,2700,
523,2018,SAMSUNG,곽경문,2700,2700
532,2018,SAMSUNG,곽병선,2700,
596,2015,SAMSUNG,구자욱,2700,-
734,2016,SAMSUNG,권정웅,2700,
916,2016,SAMSUNG,김결의,2700,
922,2014,SAMSUNG,김경모,2700,
926,2020,SAMSUNG,김경민,2700,
1090,2015,SAMSUNG,김기환,2700,
1089,2019,SAMSUNG,김기환,2700,
1243,2019,SAMSUNG,김도환,2700,
1336,2018,SAMSUNG,김동찬,2700,
1366,2016,SAMSUNG,김동호,2700,2800
1874,2018,SAMSUNG,김선우,2700,
1931,2017,SAMSUNG,김성윤,2700,
1964,2015,SAMSUNG,김성한,2700,-
1963,2016,SAMSUNG,김성한,2700,2700
2005,2016,SAMSUNG,김성훈,2700,
2004,2017,SAMSUNG,김성훈,2700,2700
2101,2016,SAMSUNG,김승현,2700,
2122,2017,SAMSUNG,김시현,2700,
2138,2019,SAMSUNG,김연준,2700,
2242,2018,SAMSUNG,김용하,2700,
2348,2018,SAMSUNG,김윤수,2700,
2347,2019,SAMSUNG,김윤수,2700,2700
2492,2015,SAMSUNG,김재우,2700,2400
2765,2017,SAMSUNG,김주온,2700,
2878,2019,SAMSUNG,김준우,2700,
2877,2020,SAMSUNG,김준우,2700,2700
2936,2020,SAMSUNG,김지찬,2700,
3141,2017,SAMSUNG,김태수,2700,
3140,2018,SAMSUNG,김태수,2700,2700
3186,2018,SAMSUNG,김태우,2700,
3185,2019,SAMSUNG,김태우,2700,2700
3565,2017,SAMSUNG,나원탁,2700,
3604,2016,SAMSUNG,남기효,2700,
3867,2018,SAMSUNG,맹성주,2700,
3922,2003,SAMSUNG,문남열,2700,2500
3976,2014,SAMSUNG,문선엽,2700,
3974,2017,SAMSUNG,문선엽,2700,
4027,2017,SAMSUNG,문용익,2700,
4026,2018,SAMSUNG,문용익,2700,2700
4183,2015,SAMSUNG,박계범,2700,
4310,2015,SAMSUNG,박민규,2700,
4309,2016,SAMSUNG,박민규,2700,2700
4397,2016,SAMSUNG,박상원,2700,
4501,2018,SAMSUNG,박세웅,2700,
4546,2019,SAMSUNG,박승규,2700,
4645,2018,SAMSUNG,박용민,2700,
4854,2015,SAMSUNG,박제윤,2700,-
4922,2020,SAMSUNG,박주혁,2700,
5379,2015,SAMSUNG,배진호,2700,
5451,2018,SAMSUNG,백승민,2700,
5699,2019,SAMSUNG,서장민,2700,
5712,2018,SAMSUNG,서주원,2700,
5711,2019,SAMSUNG,서주원,2700,2700
6130,2015,SAMSUNG,송준석,2700,2400
6129,2018,SAMSUNG,송준석,2700,
6218,2020,SAMSUNG,신동수,2700,
6608,2018,SAMSUNG,안도원,2700,
6715,2016,SAMSUNG,안주형,2700,
6714,2017,SAMSUNG,안주형,2700,2700
6872,2019,SAMSUNG,양우현,2700,
6871,2020,SAMSUNG,양우현,2700,2700
6915,2009,SAMSUNG,양지훈,2700,
6928,2018,SAMSUNG,양창섭,2700,
7075,2019,SAMSUNG,오상민,2700,
7376,2016,SAMSUNG,우병걸,2700,
7420,2019,SAMSUNG,원태인,2700,
7830,2015,SAMSUNG,윤영수,2700,
7860,2018,SAMSUNG,윤정빈,2700,
8399,2019,SAMSUNG,이병헌,2700,
8563,2016,SAMSUNG,이성규,2700,
8615,2019,SAMSUNG,이수민,2700,2800
8614,2020,SAMSUNG,이수민,2700,2700
8641,2020,SAMSUNG,이승민,2700,
9050,2018,SAMSUNG,이은형,2700,
9190,2018,SAMSUNG,이재익,2700,
9649,2016,SAMSUNG,이케빈,2700,
9648,2017,SAMSUNG,이케빈,2700,2700
9647,2018,SAMSUNG,이케빈,2700,2700
9690,2018,SAMSUNG,이태훈,2700,
9689,2019,SAMSUNG,이태훈,2700,2700
9688,2020,SAMSUNG,이태훈,2700,2700
9714,2019,SAMSUNG,이학주,2700,
9733,2019,SAMSUNG,이해승,2700,
9732,2020,SAMSUNG,이해승,2700,2700
9952,2016,SAMSUNG,임대한,2700,
10456,2017,SAMSUNG,장지훈,2700,
10489,2015,SAMSUNG,장필준,2700,
10835,2016,SAMSUNG,정두산,2700,
10844,2015,SAMSUNG,정민우,2700,-
10884,2013,SAMSUNG,정병곤,2700,
10963,2017,SAMSUNG,정성훈,2700,
11217,2020,SAMSUNG,정진수,2700,
11359,2020,SAMSUNG,조경원,2700,
11412,2004,SAMSUNG,조동찬,2700,2200
11732,2007,SAMSUNG,조현근,2700,-
11734,2017,SAMSUNG,조현덕,2700,
12027,2018,SAMSUNG,채상준,2700,
12026,2019,SAMSUNG,채상준,2700,2700
12225,2015,SAMSUNG,최민구,2700,
12291,2015,SAMSUNG,최선호,2700,
12331,2016,SAMSUNG,최승민,2700,
12580,2015,SAMSUNG,최정용,2700,
12602,2017,SAMSUNG,최종현,2700,
12601,2018,SAMSUNG,최종현,2700,2700
12603,2016,SAMSUNG,최주엽,2700,
12664,2017,SAMSUNG,최지광,2700,
12701,2018,SAMSUNG,최채흥,2700,
12714,2016,SAMSUNG,최충연,2700,
13006,2020,SAMSUNG,한연욱,2700,
13173,2020,SAMSUNG,허윤동,2700,
13388,2020,SAMSUNG,홍원표,2700,
13477,2020,SAMSUNG,황동재,2700,
13500,2016,SAMSUNG,황선도,2700,
13497,2019,SAMSUNG,황선도,2700,2800
13522,2016,SAMSUNG,황수범,2700,
13521,2017,SAMSUNG,황수범,2700,2700
51,2018,SK/SSG,강동권,2700,
258,2019,SK/SSG,강인호,2700,
508,2008,SK/SSG,고효준,2700,2800
507,2009,SK/SSG,고효준,2700,2700
638,2017,SK/SSG,권기영,2700,
637,2018,SK/SSG,권기영,2700,2700
636,2020,SK/SSG,권기영,2700,
810,2020,SK/SSG,길지석,2700,
1016,2020,SK/SSG,김교람,2700,
1020,2019,SK/SSG,김규남,2700,
1155,2015,SK/SSG,김대유,2700,2400
1154,2017,SK/SSG,김대유,2700,
1286,2016,SK/SSG,김동엽,2700,
1561,2015,SK/SSG,김민식,2700,
1591,2016,SK/SSG,김민재,2700,
1590,2020,SK/SSG,김민재,2700,
1604,2020,SK/SSG,김민준,2700,
1896,2019,SK/SSG,김성민,2700,
1894,2020,SK/SSG,김성민,2700,2700
1895,2020,SK/SSG,김성민,2700,2700
2000,2018,SK/SSG,김성호,2700,-
2253,2015,SK/SSG,김웅빈,2700,
2620,2016,SK/SSG,김정민,2700,
2635,2014,SK/SSG,김정빈,2700,2400
2634,2015,SK/SSG,김정빈,2700,2700
2633,2017,SK/SSG,김정빈,2700,
2632,2020,SK/SSG,김정빈,2700,
2649,2018,SK/SSG,김정우,2700,
2648,2019,SK/SSG,김정우,2700,2700
2769,2020,SK/SSG,김주온,2700,
2768,2021,SK/SSG,김주온,2700,2700
2814,2016,SK/SSG,김주한,2700,
3040,2016,SK/SSG,김찬호,2700,
3047,2019,SK/SSG,김창평,2700,
3188,2020,SK/SSG,김태우,2700,
3259,2015,SK/SSG,김태훈,2700,
3258,2016,SK/SSG,김태훈,2700,2700
3289,2018,SK/SSG,김표승,2700,-
3544,2014,SK/SSG,나세원,2700,
3541,2020,SK/SSG,나세원,2700,
3606,2017,SK/SSG,남윤성,2700,
3654,2016,SK/SSG,노관현,2700,
3827,2020,SK/SSG,류효승,2700,
3829,2017,SK/SSG,류효용,2700,
4194,2016,SK/SSG,박광명,2700,
4203,2015,SK/SSG,박규민,2700,2400
4202,2018,SK/SSG,박규민,2700,
4411,2015,SK/SSG,박상현,2700,2400
4469,2017,SK/SSG,박성한,2700,
4468,2018,SK/SSG,박성한,2700,2700
4467,2020,SK/SSG,박성한,2700,
4503,2016,SK/SSG,박세웅,2700,
4502,2017,SK/SSG,박세웅,2700,2700
4556,2016,SK/SSG,박승욱,2700,
4606,2020,SK/SSG,박시후,2700,
4865,2016,SK/SSG,박종욱,2700,
4863,2018,SK/SSG,박종욱,2700,-
4903,2015,SK/SSG,박종훈,2700,-
4978,2019,SK/SSG,박준영,2700,
4977,2020,SK/SSG,박준영,2700,2700
5439,2019,SK/SSG,백승건,2700,
5569,2018,SK/SSG,봉민호,2700,
5617,2018,SK/SSG,서동민,2700,-
5661,2019,SK/SSG,서상준,2700,
5660,2020,SK/SSG,서상준,2700,2700
5730,2015,SK/SSG,서진용,2700,
5751,2020,SK/SSG,석호준,2700,
6090,2006,SK/SSG,송은범,2700,3200
6216,2018,SK/SSG,신동민,2700,
6630,2016,SK/SSG,안상현,2700,
6629,2017,SK/SSG,안상현,2700,2700
6628,2018,SK/SSG,안상현,2700,2700
6627,2019,SK/SSG,안상현,2700,2700
6626,2021,SK/SSG,안상현,2700,
6700,2015,SK/SSG,안정광,2700,2600
6835,2020,SK/SSG,양선률,2700,
7179,2020,SK/SSG,오원석,2700,
7178,2021,SK/SSG,오원석,2700,2700
7397,2016,SK/SSG,원용묵,2700,
7613,2018,SK/SSG,유호식,2700,
7629,2020,SK/SSG,윤강민,2700,
7770,2015,SK/SSG,윤석주,2700,2400
7981,2020,SK/SSG,이거연,2700,
7989,2016,SK/SSG,이건욱,2700,-
7988,2017,SK/SSG,이건욱,2700,2700
8166,2018,SK/SSG,이동근,2700,
8533,2017,SK/SSG,이석재,2700,
8682,2018,SK/SSG,이승진,2700,
9024,2017,SK/SSG,이원준,2700,
9023,2018,SK/SSG,이원준,2700,2700
9104,2018,SK/SSG,이재관,2700,
9102,2020,SK/SSG,이재관,2700,-
9108,2018,SK/SSG,이재록,2700,-
9116,2020,SK/SSG,이재성,2700,
9235,2016,SK/SSG,이정담,2700,
9267,2017,SK/SSG,이정범,2700,
9266,2018,SK/SSG,이정범,2700,2700
9523,2015,SK/SSG,이진석,2700,
9622,2018,SK/SSG,이채호,2700,
9650,2019,SK/SSG,이케빈,2700,
9770,2015,SK/SSG,이현석,2700,
9769,2016,SK/SSG,이현석,2700,2700
9768,2019,SK/SSG,이현석,2700,
9906,2018,SK/SSG,이희재,2700,
9905,2019,SK/SSG,이희재,2700,2700
9987,2016,SK/SSG,임석진,2700,
9986,2017,SK/SSG,임석진,2700,2700
9985,2018,SK/SSG,임석진,2700,2700
9984,2019,SK/SSG,임석진,2700,2700
10173,2018,SK/SSG,임태준,2700,
10513,2018,SK/SSG,전경원,2700,
10640,2020,SK/SSG,전의산,2700,
10645,2019,SK/SSG,전종훈,2700,
10712,2019,SK/SSG,전진우,2700,
10830,2016,SK/SSG,정동윤,2700,
10829,2017,SK/SSG,정동윤,2700,2700
10828,2018,SK/SSG,정동윤,2700,2700
11019,2018,SK/SSG,정영광,2700,-
11028,2016,SK/SSG,정영일,2700,
11474,2016,SK/SSG,조성모,2700,
11473,2019,SK/SSG,조성모,2700,
11501,2018,SK/SSG,조성훈,2700,
11500,2019,SK/SSG,조성훈,2700,2700
11720,2015,SK/SSG,조한욱,2700,
11719,2016,SK/SSG,조한욱,2700,2700
12089,2019,SK/SSG,채현우,2700,
12119,2019,SK/SSG,최경모,2700,
12132,2018,SK/SSG,최경태,2700,
12238,2016,SK/SSG,최민재,2700,
12237,2017,SK/SSG,최민재,2700,2700
12244,2018,SK/SSG,최민준,2700,
12284,2018,SK/SSG,최상민,2700,
12328,2016,SK/SSG,최수빈,2700,
12327,2020,SK/SSG,최수빈,2700,
12521,2019,SK/SSG,최재성,2700,
12520,2020,SK/SSG,최재성,2700,2700
12572,2015,SK/SSG,최정민,2700,
12582,2016,SK/SSG,최정용,2700,
12648,2018,SK/SSG,최준우,2700,
12678,2020,SK/SSG,최지훈,2700,
12687,2018,SK/SSG,최진호,2700,
12686,2019,SK/SSG,최진호,2700,2700
12736,2016,SK/SSG,최항,2700,
12735,2017,SK/SSG,최항,2700,2700
12831,2016,SK/SSG,하성진,2700,
12830,2018,SK/SSG,하성진,2700,
12829,2019,SK/SSG,하성진,2700,2700
12851,2019,SK/SSG,하재훈,2700,
13146,2019,SK/SSG,허민혁,2700,
13145,2020,SK/SSG,허민혁,2700,2700
13164,2015,SK/SSG,허웅,2700,3000
13161,2016,SK/SSG,허웅,2700,3000
13162,2016,SK/SSG,허웅,2700,2700
13157,2017,SK/SSG,허웅,2700,3300
13158,2017,SK/SSG,허웅,2700,2700
13156,2018,SK/SSG,허웅,2700,2700
13246,2020,SK/SSG,현원회,2700,
13276,2015,SK/SSG,홍명찬,2700,2600
13414,2018,SK/SSG,홍준표,2700,
1387,2013,DOOSAN,김명성,2600,2400
2601,2008,DOOSAN,김재호,2600,
3055,2011,DOOSAN,김창훈,2600,2800
3573,2004,DOOSAN,나주환,2600,
6602,2012,DOOSAN,안규영,2600,2400
7391,2013,DOOSAN,원용묵,2600,
7587,2014,DOOSAN,유창준,2600,
7623,2013,DOOSAN,유희관,2600,
9025,2007,DOOSAN,이원희,2600,3200
11228,2012,DOOSAN,정진호,2600,
11917,2009,DOOSAN,진야곱,2600,2000
568,2014,HANWHA,구본범,2600,
4382,2014,HANWHA,박상규,2600,
6543,2001,HANWHA,심재윤,2600,
7664,2011,HANWHA,윤근영,2600,2500
7671,2014,HANWHA,윤기호,2600,
10863,2012,HANWHA,정민혁,2600,2500
10875,2012,HANWHA,정범모,2600,
11142,2010,HANWHA,정재원,2600,-
11739,2004,HANWHA,조현수,2600,2000
11862,2002,HANWHA,지승민,2600,2000
2685,2011,HEROES,김정훈,2600,2400
3233,2014,HEROES,김태형,2600,-
4882,2014,HEROES,박종윤,2600,
5215,2013,HEROES,박헌도,2600,2400
5214,2014,HEROES,박헌도,2600,2600
6481,2013,HEROES,신현철,2600,2400
8451,2014,HEROES,이상민,2600,
11877,2014,HEROES,지재옥,2600,
790,2012,KIA,권희석,2600,
993,2014,KIA,김광연,2600,
2341,2013,KIA,김윤동,2600,2400
2340,2014,KIA,김윤동,2600,2600
3428,2009,KIA,김형철,2600,2200
3427,2010,KIA,김형철,2600,2600
8209,2014,KIA,이동훈,2600,
8813,2005,KIA,이영수,2600,
9322,2012,KIA,이정훈,2600,
9476,2012,KIA,이준호,2600,
10912,2014,KIA,정상교,2600,
11994,2011,KIA,차정민,2600,3300
883,2016,KT,김건국,2600,-
3354,2001,LG,김혁섭,2600,
5320,2014,LG,배우열,2600,-
6517,2005,LG,심수창,2600,
6846,2014,LG,양승진,2600,
7868,2012,LG,윤정우,2600,
7910,2011,LG,윤진호,2600,2400
8090,2005,LG,이대형,2600,2000
9635,2013,LG,이천웅,2600,2400
10043,2012,LG,임정우,2600,
11184,2011,LG,정주현,2600,2400
12166,2006,LG,최길성,2600,2200
12221,2002,LG,최만호,2600,2200
1431,2012,LOTTE,김문호,2600,2400
2075,2005,LOTTE,김승관,2600,2200
2074,2006,LOTTE,김승관,2600,2600
3915,2010,LOTTE,문규현,2600,2000
4161,2003,LOTTE,박경진,2600,2400
4233,2003,LOTTE,박기혁,2600,2000
4796,2006,LOTTE,박정준,2600,2000
4795,2009,LOTTE,박정준,2600,
5111,2012,LOTTE,박진환,2600,2400
8509,2012,LOTTE,이상화,2600,
8508,2013,LOTTE,이상화,2600,2600
8507,2014,LOTTE,이상화,2600,2600
9491,2014,LOTTE,이지모,2600,
11336,2011,LOTTE,정훈,2600,-
11661,2007,LOTTE,조정훈,2600,2300
11908,2011,LOTTE,진명호,2600,2400
12165,2007,LOTTE,최길성,2600,
12874,2010,LOTTE,하준호,2600,2000
13225,2008,LOTTE,허준혁,2600,-
13223,2009,LOTTE,허준혁,2600,2600
13219,2010,LOTTE,허준혁,2600,2600
13220,2010,LOTTE,허준혁,2600,2000
13221,2010,LOTTE,허준혁,2600,2600
13222,2010,LOTTE,허준혁,2600,2000
3672,2013,NC,노성호,2600,
3839,2014,NC,마낙길,2600,
4336,2014,NC,박민우,2600,
8447,2013,NC,이상민,2600,
10151,2013,NC,임창민,2600,
10939,2013,NC,정성기,2600,
11204,2014,NC,정진,2600,
1262,2013,SAMSUNG,김동명,2600,2500
2664,2014,SAMSUNG,김정혁,2600,
3498,2010,SAMSUNG,김효남,2600,
3714,2014,SAMSUNG,노진용,2600,
5123,2014,SAMSUNG,박찬도,2600,2400
5298,2011,SAMSUNG,배영섭,2600,2400
5427,2013,SAMSUNG,백상원,2600,
5426,2014,SAMSUNG,백상원,2600,2600
6743,2005,SAMSUNG,안지만,2600,2200
7238,2010,SAMSUNG,오정복,2600,-
9279,2005,SAMSUNG,이정식,2600,
9477,2002,SAMSUNG,이준호,2600,2500
10964,2001,SAMSUNG,정성훈,2600,
11313,2010,SAMSUNG,정형식,2600,-
11861,2003,SAMSUNG,지승민,2600,
2615,2011,SK/SSG,김정남,2600,
6406,2013,SK/SSG,신정익,2600,2400
6478,2014,SK/SSG,신현철,2600,
6702,2012,SK/SSG,안정광,2600,2400
6701,2014,SK/SSG,안정광,2600,
10922,2007,SK/SSG,정상호,2600,
13277,2014,SK/SSG,홍명찬,2600,2400
2972,2009,DOOSAN,김진수,2500,2700
3012,2014,DOOSAN,김진형,2500,
4114,2013,DOOSAN,박건우,2500,
4313,2009,DOOSAN,박민석,2500,-
6930,2014,DOOSAN,양현,2500,
7119,2014,DOOSAN,오성민,2500,
7221,2008,DOOSAN,오재원,2500,
7319,2013,DOOSAN,오현근,2500,
7624,2010,DOOSAN,유희관,2500,
8671,2004,DOOSAN,이승준,2500,-
10962,2003,DOOSAN,정성훈,2500,
12534,2012,DOOSAN,최재훈,2500,
12768,2014,DOOSAN,최현진,2500,
13088,2014,DOOSAN,함덕주,2500,
13116,2012,DOOSAN,허경민,2500,
816,2010,HANWHA,김강,2500,2300
1290,2008,HANWHA,김동영,2500,2100
2437,2001,HANWHA,김장백,2500,
2436,2002,HANWHA,김장백,2500,2500
2729,2014,HANWHA,김종수,2500,
3326,2004,HANWHA,김해님,2500,
3870,2014,HANWHA,명재철,2500,
4250,2009,HANWHA,박노민,2500,
7666,2007,HANWHA,윤근영,2500,-
7665,2010,HANWHA,윤근영,2500,
10726,2010,HANWHA,전현태,2500,
10864,2011,HANWHA,정민혁,2500,
7828,2014,HEROES,윤영삼,2500,
12002,2008,HEROES,차화준,2500,
12001,2012,HEROES,차화준,2500,
147,2003,HYUNDAI,강병식,2500,
2420,2003,HYUNDAI,김일경,2500,2000
3731,2007,HYUNDAI,노환수,2500,3000
4967,2005,HYUNDAI,박준수,2500,2100
8403,2007,HYUNDAI,이보근,2500,2200
10519,2002,HYUNDAI,전근표,2500,2000
10518,2003,HYUNDAI,전근표,2500,2500
11006,2003,HYUNDAI,정수성,2500,2300
11639,2003,HYUNDAI,조재호,2500,2000
11834,2007,HYUNDAI,지석훈,2500,2400
11996,2007,HYUNDAI,차화준,2500,2000
437,2014,KIA,고영창,2500,2400
547,2009,KIA,곽정철,2500,2000
1878,2012,KIA,김성계,2500,
2392,2002,KIA,김인철,2500,
2805,2003,KIA,김주철,2500,2300
2838,2007,KIA,김주형,2500,2200
2837,2008,KIA,김주형,2500,2500
2836,2011,KIA,김주형,2500,
3240,2011,KIA,김태훈,2500,
4507,2014,KIA,박세준,2500,
5626,2004,KIA,서동욱,2500,-
6505,2011,KIA,심동섭,2500,-
7273,2008,KIA,오준형,2500,-
7272,2009,KIA,오준형,2500,2500
7938,2005,KIA,윤형진,2500,4500
7937,2006,KIA,윤형진,2500,2500
8192,2005,KIA,이동현,2500,-
9753,2003,KIA,이현곤,2500,-
10069,2013,KIA,임준섭,2500,2400
10186,2011,KIA,임한용,2500,
11033,2009,KIA,정용운,2500,
11032,2010,KIA,정용운,2500,2500
11698,2004,KIA,조태수,2500,-
11929,2012,KIA,진해수,2500,
1368,2002,LG,김동호,2500,
1773,2001,LG,김상태,2500,
3171,2009,LG,김태완,2500,2200
3985,2013,LG,문선재,2500,
4221,2005,LG,박기남,2500,-
5672,2003,LG,서승화,2500,
6228,2014,LG,신동훈,2500,
6386,2006,LG,신재웅,2500,-
7606,2001,LG,유현승,2500,
7923,2002,LG,윤현식,2500,2300
8913,2002,LG,이용호,2500,
9903,2014,LG,이희성,2500,
10430,2004,LG,장준관,2500,2300
