Name,Year,Team,Salary,Prev_Salary,is_rookie,FA,Birth,Age,Position,WAR,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+
°­ÀÎ±Ç,2006,DOOSAN,7400,7400,X,X,1972,34,C,-0.11,6,-0.05,-0.06,17,16,16,1,4,0,0,0,4,0,0,0,0,0,0,6,1,1,0,0.25,0.25,0.25,0.5,-0.078,33.6
°­ÀÎ±Ç,2005,DOOSAN,7400,7700,X,X,1972,33,C,0.35,18,0.25,0.1,34,34,28,5,8,1,0,0,9,5,0,0,5,1,0,8,0,0,0,0.286,0.412,0.321,0.733,0.017,122.1
°­ÀÎ±Ç,2004,DOOSAN,7700,6500,X,X,1972,32,C,0.51,79,-0.3,0.81,182,176,160,13,38,7,0,0,45,23,0,0,10,3,0,35,0,6,3,0.238,0.29,0.281,0.571,-0.072,47.8
°­ÀÎ±Ç,2003,DOOSAN,6500,5500,X,X,1972,31,C,1.19,67,0.72,0.47,207,200,179,17,52,9,0,0,61,17,0,3,18,1,0,28,4,7,2,0.291,0.355,0.341,0.696,-0.006,96.9
°­ÀÎ±Ç,2002,DOOSAN,5500,5500,X,X,1972,30,C,0.51,38,0.25,0.26,56,55,51,4,15,1,0,0,16,1,2,0,4,0,0,10,0,1,0,0.294,0.345,0.314,0.659,-0.02,91.8
°­ÀÎ±Ç,2001,HANWHA,5500,,X,X,1972,29,C,0.66,104,0.67,-0.01,265,258,223,20,55,8,0,6,81,28,2,0,30,4,0,50,7,7,1,0.247,0.345,0.363,0.708,-0.028,85.8
°­Á¤È£,2014,HEROES,42000,42000,X,X,1987,27,SS,6.88,117,7.47,-0.59,501,500,418,103,149,36,2,40,309,117,3,3,68,13,2,106,8,0,2,0.356,0.459,0.739,1.198,0.265,181.9
°­Á¤È£,2013,HEROES,42000,30000,X,X,1987,26,SS,5.35,126,4.19,1.16,532,529,450,67,131,21,1,22,220,96,15,8,68,6,3,109,18,2,6,0.291,0.387,0.489,0.876,0.03,128.4
°­Á¤È£,2012,HEROES,30000,18000,X,X,1987,25,SS,8.31,124,7.3,1.01,519,510,436,77,137,32,0,25,244,82,21,5,71,6,8,78,16,1,5,0.314,0.413,0.56,0.973,0.083,181.2
°­Á¤È£,2011,HEROES,18000,16000,X,X,1987,24,SS,3.73,123,2.42,1.31,504,497,444,53,125,22,2,9,178,63,4,6,43,9,4,62,12,3,5,0.282,0.353,0.401,0.754,0.001,105.4
°­Á¤È£,2010,HEROES,16000,4400,X,X,1987,23,SS,4.85,133,4.29,0.55,522,513,449,60,135,30,2,12,205,58,2,2,61,7,6,87,14,3,2,0.301,0.391,0.457,0.848,0.03,131.6
°­Á¤È£,2009,HEROES,4400,4400,X,X,1987,22,SS,3.7,133,3.16,0.55,538,528,476,73,136,33,2,23,242,81,3,2,45,4,2,81,18,8,5,0.286,0.349,0.508,0.857,0.014,112.6
°­Á¤È£,2008,HEROES,4400,2000,X,X,1987,21,SS,2.11,116,1.9,0.2,408,400,362,36,98,18,1,8,142,47,3,1,31,5,1,65,12,7,3,0.271,0.334,0.392,0.726,-0.007,100.1
°­Á¤È£,2007,HYUNDAI,4400,2000,X,X,1987,20,3B,-0.3,20,-0.22,-0.08,15,15,15,0,2,0,0,0,2,0,0,0,0,0,0,5,1,0,0,0.133,0.133,0.133,0.266,-0.19,-68.1
°­Á¤È£,2006,HYUNDAI,2000,2000,X,X,1987,19,SS,-0.3,10,-0.27,-0.03,21,20,20,1,3,1,0,0,4,1,0,1,0,0,0,8,1,1,0,0.15,0.15,0.2,0.35,-0.145,-28.5
°­Áö±¤,2017,HEROES,3000,3000,X,X,1990,27,RF,-0.07,1,-0.05,-0.02,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.187,-140.6
°­Áö±¤,2016,HEROES,3000,2700,X,X,1990,26,RF,0.09,40,-0.2,0.29,80,79,66,10,13,2,0,1,18,7,1,3,11,1,0,24,1,1,1,0.197,0.316,0.273,0.589,0.072,50.9
°­Áö±¤,2015,HEROES,2700,2700,X,X,1990,25,RF,-0.13,13,0.08,-0.21,21,21,18,3,5,0,0,0,5,2,0,0,2,1,0,9,0,0,0,0.278,0.381,0.278,0.659,0.109,80.2
°­Áö±¤,2014,HEROES,2700,2400,X,X,1990,24,RF,-0.04,1,-0.03,-0.02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.196,-125.9
°­Áø¼º,2023,SK/SSG,8500,8000,X,X,1993,30,1B,0.13,58,0.02,0.11,145,144,134,10,35,6,1,3,52,17,0,0,6,3,0,20,2,1,1,0.261,0.306,0.388,0.694,0.105,87.7
°­Áø¼º,2022,DOOSAN,8500,,X,X,1993,29,1B,-0.34,40,-0.33,0,94,92,80,7,13,2,0,1,18,8,4,0,11,2,1,20,2,1,0,0.163,0.28,0.225,0.505,0.054,49.2
°­Áø¼º,2021,NC,8500,12000,X,X,1993,28,1B,-0.54,124,-0.01,-0.53,462,456,406,49,101,20,0,7,142,38,9,3,36,14,2,68,12,4,2,0.249,0.33,0.35,0.68,0.105,83.9
°­Áø¼º,2020,NC,12000,3800,X,X,1993,27,1B,1.57,121,1.32,0.25,432,430,395,53,122,25,0,12,183,70,9,1,20,9,0,46,11,2,6,0.309,0.351,0.463,0.814,0.146,108.4
°­Áø¼º,2019,NC,3800,3200,X,X,1993,26,LF,-0.12,41,0.12,-0.24,104,104,97,11,24,4,1,2,36,14,2,1,3,4,0,20,6,0,0,0.247,0.298,0.371,0.669,0.098,83.8
°­Áø¼º,2018,NC,3200,3000,X,X,1993,25,3B,-0.29,45,-0.38,0.09,75,73,68,5,16,3,0,0,19,1,0,0,4,0,0,17,3,2,1,0.235,0.274,0.279,0.553,0.05,35.1
°­Áø¼º,2017,NC,3000,2700,X,X,1993,24,3B,0.19,28,0.17,0.01,32,32,27,5,8,3,0,1,14,5,0,0,4,1,0,4,1,0,0,0.296,0.406,0.519,0.925,0.191,144
°­Áø¼º,2013,NC,2400,2400,X,X,1993,20,C,0.14,3,0.12,0.01,3,3,2,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.5,0.667,1,1.667,0.286,342.5
°­ÅÂÀ²,2022,LOTTE,3900,3300,X,X,1996,26,C,-0.5,19,-0.56,0.06,38,35,32,0,3,1,0,0,4,3,0,0,2,1,0,9,2,3,0,0.094,0.171,0.125,0.296,-0.027,-22.7
°­ÅÂÀ²,2021,LOTTE,3300,3200,X,X,1996,25,C,-0.35,19,-0.25,-0.1,31,31,26,1,2,1,0,1,6,5,0,1,4,0,0,10,1,0,1,0.077,0.194,0.231,0.425,0.004,3.2
°­ÅÂÀ²,2020,LOTTE,3200,2700,X,X,1996,24,C,0.64,14,0.55,0.09,18,18,11,2,5,0,0,2,11,2,0,0,7,0,0,2,1,0,0,0.455,0.667,1,1.667,0.417,294.6
°­ÅÂÀ²,2016,LOTTE,3200,,X,X,1996,20,C,-0.04,2,-0.05,0.01,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195,-158.5
°­ÇÑ¿ï,2023,SAMSUNG,10000,15000,X,X,1991,32,3B,-0.37,72,-0.66,0.29,240,234,212,30,46,7,2,0,57,10,1,3,20,0,1,54,4,6,2,0.217,0.282,0.269,0.551,0.059,48.9
°­ÇÑ¿ï,2022,SAMSUNG,15000,10000,X,X,1991,31,3B,1.65,94,1.64,0.01,252,248,226,31,73,12,1,1,90,26,4,2,20,0,0,48,2,4,2,0.323,0.375,0.398,0.773,0.137,115.3
°­ÇÑ¿ï,2021,SAMSUNG,10000,12000,X,X,1991,30,SS,-0.33,124,0.15,-0.48,258,255,223,25,58,5,0,0,63,27,2,2,29,0,0,58,5,3,3,0.26,0.341,0.283,0.624,0.091,71.3
°­ÇÑ¿ï,2020,SAMSUNG,12000,12000,X,X,1991,29,SS,0.59,34,0.72,-0.13,122,117,105,13,32,3,0,1,38,10,1,0,11,0,0,24,3,5,1,0.305,0.368,0.362,0.73,0.126,93.7
°­ÇÑ¿ï,2018,SAMSUNG,12000,15500,X,X,1991,27,SS,-0.37,83,-0.4,0.03,209,206,193,20,50,5,2,0,59,8,3,4,12,1,0,34,1,3,0,0.259,0.306,0.306,0.612,0.073,49.7
°­ÇÑ¿ï,2017,SAMSUNG,15500,9000,X,X,1991,26,SS,1.43,135,1.21,0.22,448,439,412,58,125,9,3,0,140,24,12,7,26,0,0,57,4,9,1,0.303,0.344,0.34,0.684,0.1,71.4
°­ÇÑ¿ï,2016,KIA,15500,6000,X,X,1991,25,SS,0.71,104,0.18,0.52,322,313,298,36,81,13,3,0,100,27,7,3,15,0,0,46,2,9,0,0.272,0.307,0.336,0.643,0.081,57.8
°­ÇÑ¿ï,2015,KIA,6000,5000,X,X,1991,24,SS,-1.67,90,-1.26,-0.41,292,280,264,30,54,8,3,0,68,12,9,4,13,3,0,51,2,12,0,0.205,0.25,0.258,0.508,0.025,19.1
°­ÇÑ¿ï,2014,KIA,5000,2400,X,X,1991,23,SS,-0.22,93,-0.08,-0.15,224,218,208,32,55,5,4,0,68,14,4,2,8,1,0,44,1,6,1,0.264,0.294,0.327,0.621,0.073,51
°­Çõ,2004,SK/SSG,6000,6000,X,X,1974,30,1B,-0.98,88,-0.65,-0.33,128,127,115,5,22,2,0,1,27,15,0,0,10,0,0,22,4,1,2,0.191,0.252,0.235,0.487,-0.105,19.4
°­Çõ,2003,SK/SSG,6000,3800,X,X,1974,29,1B,0.47,117,0.92,-0.45,219,214,197,22,58,8,0,4,78,23,1,3,14,3,0,16,5,5,0,0.294,0.35,0.396,0.746,0,102
°­Çõ,2002,SK/SSG,3800,4200,X,X,1974,28,1B,-0.58,31,-0.51,-0.06,49,48,47,3,7,2,0,0,9,2,0,0,2,0,1,13,1,0,0,0.149,0.184,0.191,0.375,-0.163,-24.9
°­Çõ,2001,SK/SSG,4200,3800,X,X,1974,27,1B,0.22,57,0.38,-0.15,224,222,202,25,51,10,0,7,82,39,0,2,21,1,2,25,4,0,0,0.252,0.326,0.406,0.732,-0.029,84.8
°­Çö¿ì,2023,KT,5000,3000,X,X,2001,22,C,-0.27,53,-0.26,-0.02,111,110,103,11,20,6,0,1,29,11,0,1,6,1,0,17,3,1,0,0.194,0.245,0.282,0.527,0.046,38.1
°­Çö¿ì,2020,KT,3000,2700,X,X,2001,19,C,-0.27,26,-0.01,-0.26,32,32,30,2,6,2,0,1,11,3,0,0,2,0,0,11,1,0,0,0.2,0.25,0.367,0.617,0.068,52.5
°íµµÇö,2014,LOTTE,2900,2400,X,X,1990,24,1B,-0.07,4,-0.04,-0.04,7,7,7,0,2,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0.286,0.286,0.286,0.572,0.047,35.2
°íµµÇö,2013,LOTTE,2400,2400,X,X,1990,23,1B,0,4,-0.02,0.02,4,4,4,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0.25,0.25,0.25,0.5,-0.102,17.3
°íµ¿Áø,2015,HANWHA,9000,9000,X,X,1980,35,RF,-0.71,27,-0.58,-0.13,70,65,59,5,10,4,0,0,14,7,0,0,2,4,0,13,3,5,0,0.169,0.246,0.237,0.483,0.023,17.4
°íµ¿Áø,2014,HANWHA,9000,10000,X,X,1980,34,RF,-0.71,73,-0.81,0.1,213,210,187,21,45,5,0,1,53,14,0,2,18,2,0,35,2,3,3,0.241,0.31,0.283,0.593,0.065,45.8
°íµ¿Áø,2013,HANWHA,10000,8000,X,X,1980,33,RF,0.01,93,0.59,-0.58,360,357,312,31,85,14,0,1,102,31,4,8,34,6,0,54,11,3,5,0.272,0.35,0.327,0.677,-0.023,84
°íµ¿Áø,2012,HANWHA,8000,7000,X,X,1980,32,RF,0.97,110,1.72,-0.75,334,323,281,32,76,12,0,3,97,29,8,9,38,5,1,48,10,10,0,0.27,0.367,0.345,0.712,0.01,114
°íµ¿Áø,2011,HANWHA,7000,6000,X,X,1980,31,RF,0.48,97,0.4,0.07,222,216,195,31,49,9,0,3,67,19,3,2,15,5,0,33,5,6,1,0.251,0.319,0.344,0.663,-0.032,77.8
°íµ¿Áø,2008,HANWHA,7000,10000,X,X,1980,28,RF,-0.22,31,-0.1,-0.12,97,93,87,14,19,5,0,0,24,5,2,0,6,0,0,13,4,4,0,0.218,0.269,0.276,0.545,-0.068,49.8
°íµ¿Áø,2007,HANWHA,10000,8000,X,X,1980,27,RF,1.52,124,1.29,0.23,473,460,394,68,98,8,5,1,119,37,10,4,50,16,2,67,6,11,2,0.249,0.355,0.302,0.657,-0.022,84.6
°íµ¿Áø,2006,HANWHA,8000,4500,X,X,1980,26,RF,0.4,120,0.55,-0.15,414,407,370,40,89,14,2,4,119,29,16,4,21,12,1,80,6,6,5,0.241,0.299,0.322,0.621,-0.036,69.4
°íµ¿Áø,2005,HANWHA,4500,3400,X,X,1980,25,RF,-0.39,94,-0.2,-0.18,291,289,250,42,50,14,0,3,73,11,11,3,23,16,0,45,4,2,0,0.2,0.308,0.292,0.6,-0.063,54.8
°íµ¿Áø,2004,HANWHA,3400,,X,X,1980,24,RF,1.41,51,1.44,-0.03,178,175,161,27,51,12,0,5,78,19,8,2,7,7,0,40,1,3,0,0.317,0.371,0.484,0.855,0.027,127.2
°í¸í¼º,2021,KT,3100,3000,X,X,1999,22,2B,0,7,-0.02,0.02,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179,-137.9
°í¸í¼º,2019,KT,3100,2800,X,X,1999,20,2B,-0.11,30,-0.14,0.03,18,18,16,4,2,0,0,0,2,0,0,0,2,0,0,7,1,0,0,0.125,0.222,0.125,0.347,-0.007,-5.5
°í¸í¼º,2018,KT,2800,2700,X,X,1999,19,2B,-0.09,5,-0.05,-0.04,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189,-130.4
°í¸íÁØ,2023,SK/SSG,3000,3000,X,X,2002,21,1B,-0.02,2,-0.11,0.09,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-0.167,-132.5
°í¸íÁØ,2021,SK/SSG,3000,3000,X,X,2002,19,2B,-0.11,3,-0.16,0.05,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,-0.179,-160.6
°í½Â¹Î,2023,LOTTE,8000,7300,X,X,2000,23,1B,0.08,94,0.21,-0.13,308,301,255,35,57,14,2,2,81,24,8,3,42,1,3,64,2,6,4,0.224,0.331,0.318,0.649,0.1,82.5
°í½Â¹Î,2022,LOTTE,7300,3800,X,X,2000,22,RF,1.87,92,1.64,0.23,262,260,234,31,74,15,1,5,106,30,1,4,25,0,0,47,6,2,1,0.316,0.381,0.453,0.834,0.158,131.4
°í½Â¹Î,2019,LOTTE,3800,2700,X,X,2000,19,2B,-0.07,30,0.18,-0.25,89,88,83,7,21,6,2,0,31,6,0,0,4,0,0,16,1,1,1,0.253,0.284,0.373,0.657,0.088,72
°í¿µ¹Î,2016,DOOSAN,15000,15000,X,O,1984,32,2B,0.06,8,0.04,0.01,5,5,4,1,1,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0.25,0.4,0.5,0.9,0.18,142.8
°í¿µ¹Î,2015,DOOSAN,15000,7500,X,X,1984,31,2B,0.27,41,0.41,-0.13,77,77,67,13,22,1,0,3,32,11,4,2,6,3,0,22,4,0,1,0.328,0.403,0.478,0.881,0.172,137.9
°í¿µ¹Î,2014,DOOSAN,7500,7500,X,X,1984,30,2B,0.27,52,0.16,0.11,108,107,94,18,27,2,0,1,32,7,1,1,11,0,0,18,3,1,2,0.287,0.355,0.34,0.695,0.104,80.1
°í¿µ¹Î,2013,DOOSAN,7500,7500,X,X,1984,29,2B,0.17,10,0.26,-0.09,17,16,14,3,4,1,0,1,8,1,1,0,3,0,1,5,1,0,0,0.286,0.412,0.571,0.983,0.046,139.3
°í¿µ¹Î,2012,DOOSAN,7500,8000,X,X,1984,28,2B,1.15,58,1.12,0.03,173,167,151,33,40,10,1,3,61,26,7,1,13,3,0,28,5,5,0,0.265,0.335,0.404,0.739,0.008,112.7
°í¿µ¹Î,2011,DOOSAN,8000,9500,X,X,1984,27,2B,-0.21,93,-0.37,0.17,208,203,176,31,37,5,1,3,53,16,6,6,18,7,0,50,4,5,2,0.21,0.305,0.301,0.606,-0.06,54.7
°í¿µ¹Î,2010,DOOSAN,9500,13500,X,X,1984,26,2B,0.19,100,-0.26,0.45,344,341,293,53,60,10,1,6,90,35,11,3,34,14,1,67,4,2,1,0.205,0.316,0.307,0.623,-0.067,55.8
°í¿µ¹Î,2009,DOOSAN,13500,16000,X,X,1984,25,2B,0.72,85,0.24,0.48,331,330,281,59,66,11,3,6,101,29,12,4,33,13,0,76,3,1,3,0.235,0.339,0.359,0.698,-0.042,69.7
°í¿µ¹Î,2008,DOOSAN,16000,12000,X,X,1984,24,2B,3.52,126,3.91,-0.39,528,521,427,84,114,15,3,9,162,70,39,9,74,14,0,109,10,7,6,0.267,0.388,0.379,0.767,0.016,120
°í¿µ¹Î,2007,DOOSAN,12000,4200,X,X,1984,23,2B,4.29,126,3.92,0.36,536,527,444,89,119,29,1,12,186,66,36,10,61,17,1,105,9,8,6,0.268,0.373,0.419,0.792,0.021,122.7
°í¿µ¹Î,2006,DOOSAN,4200,2100,X,X,1984,22,2B,1.93,116,1.54,0.4,359,352,315,38,85,15,5,2,116,29,14,10,24,12,0,59,6,7,1,0.27,0.344,0.368,0.712,0.001,104.4
°í¿µ¹Î,2005,DOOSAN,2100,2100,X,X,1984,21,2B,-0.24,16,-0.28,0.04,18,18,17,2,2,0,0,0,2,0,0,0,0,1,0,9,0,0,0,0.118,0.167,0.118,0.285,-0.209,-68.5
°í¿µ¹Î,2003,DOOSAN,2100,2000,X,X,1984,19,2B,-0.06,32,-0.08,0.02,13,13,13,2,3,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0.231,0.231,0.231,0.462,-0.123,-0.5
°í¿µ¹Î,2002,DOOSAN,2000,,O,X,1984,18,2B,-0.18,16,-0.24,0.06,10,10,10,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0.1,0.1,0.1,0.2,-0.247,-97.1
°íÀåÇõ,2020,KIA,5000,5000,X,X,1990,30,SS,-0.12,7,-0.11,0,13,13,13,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0.231,0.231,0.231,0.462,0.009,7.5
°íÀåÇõ,2019,KIA,5000,4300,X,X,1990,29,SS,-0.37,22,-0.11,-0.25,32,32,31,2,7,0,1,0,9,3,0,1,0,1,0,8,1,0,0,0.226,0.25,0.29,0.54,0.052,43.9
°íÀåÇõ,2017,KIA,5000,4300,X,X,1990,27,SS,-0.18,67,-0.23,0.05,40,39,38,13,9,3,0,0,12,3,0,1,0,0,0,9,1,1,1,0.237,0.231,0.316,0.547,0.032,23.5
°íÀåÇõ,2016,KIA,4300,4300,X,X,1990,26,SS,-0.34,63,-0.16,-0.18,81,80,70,18,15,3,0,0,18,4,3,2,7,3,0,15,1,1,0,0.214,0.313,0.257,0.57,0.066,48.6
°íÀåÇõ,2015,KIA,4300,4300,X,X,1990,25,SS,0.12,82,-0.33,0.45,57,56,52,17,8,2,0,1,13,4,7,3,4,0,0,15,0,1,0,0.154,0.214,0.25,0.464,0.01,7.4
°íÀåÇõ,2014,KIA,4300,4300,X,X,1990,24,SS,-0.35,21,-0.32,-0.03,27,27,24,4,2,2,0,0,4,1,0,0,1,1,0,6,0,0,1,0.083,0.148,0.167,0.315,-0.053,-36.1
°íÀåÇõ,2013,KIA,4300,,X,X,1990,23,SS,-0.24,29,-0.23,-0.01,11,11,11,7,1,0,0,0,1,0,2,1,0,0,0,6,0,0,0,0.091,0.091,0.091,0.182,-0.23,-90.1
°íÁ¾¿í,2023,KIA,15000,7000,X,X,1989,34,LF,0.56,114,0.68,-0.12,286,286,270,35,80,17,0,3,106,39,2,2,14,0,0,58,3,0,2,0.296,0.329,0.393,0.722,0.115,99.6
°íÁ¾¿í,2022,KIA,7000,7000,X,X,1989,33,DH,0.29,62,0.44,-0.14,114,113,106,13,30,7,1,2,45,14,1,0,7,0,0,21,2,1,0,0.283,0.327,0.425,0.752,0.125,108.5
°íÁ¾¿í,2021,SK/SSG,7000,11000,X,X,1989,32,LF,-0.49,88,-0.1,-0.4,199,198,180,25,48,5,0,2,59,18,2,3,16,0,0,30,6,1,2,0.267,0.323,0.328,0.651,0.092,73
°íÁ¾¿í,2020,SK/SSG,11000,17000,X,X,1989,31,LF,-0.44,92,-0.17,-0.27,288,288,272,24,77,9,3,3,101,26,1,3,14,1,0,55,3,0,1,0.283,0.319,0.371,0.69,0.103,75
°íÁ¾¿í,2019,SK/SSG,17000,11000,X,X,1989,30,LF,2.27,137,2.11,0.16,513,512,492,76,159,25,7,3,207,56,31,10,18,1,1,89,5,0,2,0.323,0.347,0.421,0.768,0.13,108.2
°íÁ¾¿í,2018,HEROES,17000,11000,X,X,1989,29,LF,-0.76,102,-0.29,-0.47,351,349,330,47,92,22,0,6,132,54,17,4,15,1,1,96,2,1,4,0.279,0.309,0.4,0.709,0.099,71.8
°íÁ¾¿í,2017,HEROES,11000,12000,X,X,1989,28,LF,0.96,123,1.35,-0.39,453,451,426,70,133,24,8,8,197,54,16,4,22,3,2,92,11,0,2,0.312,0.349,0.462,0.811,0.136,102
°íÁ¾¿í,2016,HEROES,12000,7700,X,X,1989,27,LF,1.93,133,1.93,0,566,564,527,92,176,22,9,8,240,72,28,14,28,5,1,103,10,1,5,0.334,0.37,0.455,0.825,0.149,104.7
°íÁ¾¿í,2015,HEROES,7700,3100,X,X,1989,26,LF,1.53,119,0.91,0.62,443,438,407,81,126,25,4,10,189,51,22,14,25,6,1,81,10,4,1,0.31,0.358,0.464,0.822,0.142,102.4
°íÁ¾¿í,2014,HEROES,3100,2900,X,X,1989,25,CF,-0.3,8,-0.22,-0.08,14,14,12,2,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0.143,0,0.143,-0.097,-68.1
°íÁ¾¿í,2011,HEROES,3100,,X,X,1989,22,CF,0.34,54,-0.01,0.35,111,111,105,12,26,5,4,1,42,9,7,6,5,0,0,26,0,0,1,0.248,0.279,0.4,0.679,-0.032,77.3
°íÁöÇà,2004,SAMSUNG,10000,10000,X,X,1978,26,2B,-0.04,2,-0.06,0.01,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.331,-168.8
°íÁöÇà,2003,SAMSUNG,10000,5000,X,X,1978,25,2B,0.91,92,0.88,0.04,289,277,253,38,71,9,0,4,92,27,9,5,20,2,0,61,8,12,2,0.281,0.336,0.364,0.7,-0.189,90.3
°ø¹Î±Ô,2023,SAMSUNG,4100,4000,X,X,1999,24,3B,-0.39,22,-0.22,-0.16,33,33,31,0,6,1,1,0,9,2,0,0,2,0,0,13,1,0,0,0.194,0.242,0.29,0.532,0.047,39.6
°ø¹Î±Ô,2022,SAMSUNG,4000,4000,X,X,1999,23,1B,-0.1,15,-0.15,0.06,22,22,19,0,3,0,0,0,3,2,0,0,1,1,0,10,0,0,1,0.158,0.227,0.158,0.385,0.005,4.4
°ø¹Î±Ô,2019,SAMSUNG,4000,2700,X,X,1999,20,1B,0.05,28,0.09,-0.04,60,60,53,4,13,1,0,3,23,6,0,0,6,1,0,18,0,0,0,0.245,0.333,0.434,0.767,0.133,108.5
±¸º»Çõ,2021,LG,7000,6300,X,X,1997,24,3B,-0.11,123,-0.32,0.21,45,44,38,10,5,2,0,0,7,3,0,0,3,1,0,7,0,1,2,0.132,0.205,0.184,0.389,-0.009,-7.6
±¸º»Çõ,2020,LG,6300,4000,X,X,1997,23,3B,-0.49,125,-0.54,0.04,98,95,86,20,14,0,1,1,19,7,0,0,7,2,0,18,2,3,0,0.163,0.242,0.221,0.463,0.023,18.1
±¸º»Çõ,2019,LG,4000,2700,X,X,1997,22,3B,-0.44,57,-0.37,-0.07,95,94,85,10,15,1,0,1,19,6,2,1,6,2,0,17,0,1,1,0.176,0.245,0.224,0.469,0.029,26.6
±¸ÀÚ¿í,2023,SAMSUNG,200000,200000,X,O,1993,30,RF,5.26,119,4.85,0.41,515,511,453,65,152,37,1,11,224,71,12,4,53,4,2,81,5,2,3,0.336,0.407,0.494,0.901,0.185,154.3
±¸ÀÚ¿í,2022,SAMSUNG,200000,250000,X,O,1993,29,RF,1.04,99,1.53,-0.49,442,440,409,69,120,23,3,5,164,38,11,1,27,3,2,84,7,1,2,0.293,0.34,0.401,0.741,0.123,103
±¸ÀÚ¿í,2021,SAMSUNG,250000,36000,X,O,1993,28,RF,4.75,139,4.24,0.5,610,609,543,107,166,30,10,22,282,88,27,4,48,6,3,98,9,1,12,0.306,0.361,0.519,0.88,0.166,129.8
±¸ÀÚ¿í,2020,SAMSUNG,36000,28000,X,X,1993,27,RF,3.2,118,2.93,0.26,510,508,446,70,137,27,2,15,213,78,19,5,51,8,3,91,4,1,4,0.307,0.385,0.478,0.863,0.168,121.2
±¸ÀÚ¿í,2019,SAMSUNG,28000,30000,X,X,1993,26,RF,2.46,122,1.99,0.47,526,525,475,66,127,27,6,15,211,71,11,3,38,7,2,88,5,0,6,0.267,0.327,0.444,0.771,0.13,104.1
±¸ÀÚ¿í,2018,SAMSUNG,30000,25000,X,X,1993,25,RF,3,116,3.27,-0.28,529,526,478,100,159,26,5,20,255,84,10,0,43,5,2,110,4,1,2,0.333,0.392,0.533,0.925,0.182,123.7
±¸ÀÚ¿í,2017,SAMSUNG,25000,16000,X,X,1993,24,RF,4.01,144,4.12,-0.11,647,647,564,108,175,39,10,21,297,107,10,4,63,10,1,138,1,0,10,0.31,0.383,0.527,0.91,0.169,120.7
±¸ÀÚ¿í,2016,SAMSUNG,16000,8000,X,X,1993,23,1B,4.1,108,3.84,0.26,495,493,428,105,147,19,13,14,234,77,10,5,55,5,1,68,4,2,5,0.343,0.42,0.547,0.967,0.203,140.9
±¸ÀÚ¿í,2015,SAMSUNG,8000,2700,X,X,1993,22,1B,3.73,116,3.81,-0.09,465,465,410,97,143,33,5,11,219,57,17,7,45,6,0,79,3,0,4,0.349,0.417,0.534,0.951,0.193,147.2
±¹ÇØ¼º,2021,DOOSAN,5000,5000,X,X,1989,32,RF,-0.1,4,-0.13,0.03,8,8,8,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.125,0.125,0.125,0.25,-0.077,-69.6
±¹ÇØ¼º,2020,DOOSAN,5000,4500,X,X,1989,31,RF,-0.5,46,-0.14,-0.37,94,92,86,10,20,1,0,3,30,17,1,1,6,1,2,21,2,0,1,0.233,0.287,0.349,0.636,0.073,61
±¹ÇØ¼º,2019,DOOSAN,4500,5000,X,X,1989,30,LF,-0.19,21,-0.09,-0.09,41,41,35,2,6,3,0,0,9,2,0,0,5,1,0,13,3,0,0,0.171,0.293,0.257,0.55,0.067,62.1
±¹ÇØ¼º,2018,DOOSAN,5000,5000,X,X,1989,29,LF,0.14,14,0.13,0.02,28,28,24,4,8,3,0,0,11,1,1,0,3,1,0,5,1,0,0,0.333,0.429,0.458,0.887,0.187,146.6
±¹ÇØ¼º,2017,DOOSAN,5000,5000,X,X,1989,28,LF,-0.28,57,-0.26,-0.02,96,96,86,15,18,3,0,3,30,17,0,0,5,4,0,23,2,0,1,0.209,0.281,0.349,0.63,0.075,59.6
±¹ÇØ¼º,2016,DOOSAN,5000,3000,X,X,1989,27,LF,0.44,58,0.49,-0.06,174,174,151,28,42,11,0,4,65,24,1,1,21,1,0,36,1,0,1,0.278,0.368,0.43,0.798,0.139,105.5
